id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
34460,202409,56.65,58.6381,0,1,0,0,1.0311327,-0.06685609226140733,-0.0834,-0.0806,-0.04,-0.04,0,-1465.9525,0,0,0,12.6512,0.0351,0,-49.75,0,56.71,0,1.99,550000000,0,0,-0.04,0,0,0,0,7919
34461,202409,145.82,185.4877,32.24,1.17,0,376.89,10369.925,2.4247939192805905,3.6345,6.2324,10.280000000000001,16.08,2.053445145577328,11.53530472636816,5.014945200929924,13.53924499059006,0.4835135424472754,2.8917,0.3246,0.4835135424472754,2.467039800995025,17.801394885420127,124.44,27.73,12.67,120000,376.89,90.32999999999998,4.529999999999999,0,52.949999999999996,-2.1064160916165022,0,8002
34466,202409,17.2,NULL,0,1.59,0,0,8.7837849,-0.20512820512820518,-0.8235,-0.8235,-0.04000000000000001,-0.04000000000000001,NULL,NULL,-0.2985074626865672,-0.2985074626865672,0.6871794871794873,2.2427,0,0.6871794871794873,2.2499999999999996,-0.2985074626865672,10.83,0,0,12331700,0,13.400000000000002,-0.04000000000000001,0,0.060000000000000005,0,0,12667
34467,202409,9.34,18.0437,0,0,0,0,-13.6781936,-540.625,32.3585,15.1921,-0.41,-0.35000000000000003,11.277312500000003,-51.55342857142857,-216.25,-21.875000000000004,2.4999999999999996,0.1422,-0.7429,2.4999999999999996,-22.342857142857138,-21.875000000000004,-10.68,7.93,0,7806930,0,1.5999999999999999,-3.46,0,0.73,0,0,12681
34470,202409,9.08,25.2513,0,0.76,0,0,19.4496631,-1.0264900662251655,-2.5301,2.8303,0.7999999999999999,1.4100000000000001,1.5971726755218218,17.90872340425532,-1.9607843137254901,2.0872865275142316,0.5235099337748345,28.882,1.3991,0.5235099337748345,11.468085106382976,8.918406072106263,11.98,3.8,12.97,6174400,0,15.809999999999999,-0.31,0,0.27,0,0,12732
34471,202409,7.03,37.8105,0,0,0,0,-27.6607607,-10.534351145038169,7.0101,-8.3532,-1.0300000000000002,-0.99,0,-38.19242424242424,0,0,0,10.1822,-1.5675,0,-31.090909090909093,0,-19.64,30.78,0,7156600,0,0,-1.3800000000000001,0,0.01,0,0,12803
34474,202409,187.54,163.4167,16.26,2.27,1.85,8.31,59.4277877,9.820440813547782,13.9905,18.5421,16.17,23.049999999999997,0.9670199420084028,7.089661605206074,6.8288064382507825,13.302562281791822,1.4380903752872096,2.6346,0.0454,1.4380903752872096,-1.0468546637744036,13.639860346766078,82.47,3.29,0.45,13876668,8.31,168.99,11.54,3.47,94.99000000000001,0.34369918040752867,0.3008423586040914,13342
34475,202409,43.91,42.7563,47.74,1.42,0,2.52,84.5720548,1.0681061215114276,2.8226,6.554,3.65,6.3,0.815337528604119,6.786714285714287,1.7734553775743707,7.208237986270023,0.6022740323877341,2.0794,0,0.6022740323877341,-0.18253968253968253,12.013729977116704,32.64,0,0,3648300,2.52,52.440000000000005,0.9299999999999999,0,31.919999999999998,-15.017549668874222,0,13456
34479,202409,73.13,126.8521,0,0.56,0,0,38.8481646,-4.085821807340794,-6.3663,-2.3657,-4.380000000000001,4.07,1.6841755177907596,31.167592137592134,-11.099309612320765,-1.2480084970791296,0.36811495039343134,5.7018,0.4121,0.36811495039343134,13.199017199017197,5.403611258629846,131.23,35.2,18.88,33780000,0,75.32,-8.36,0,30.57,0,0,13561
34483,202409,19.19,18.9403,0,3.12,0,0,6.2320943,-3.421461897356143,-3.6801,-3.2944,-0.19999999999999996,0.54,8.19926406926407,35.07462962962963,-9.523809523809522,22.943722943722943,0.359253499222395,16.0436,0.0131,0.359253499222395,-0.4629629629629629,23.376623376623378,6.2,0.08,0,9857200,0,2.31,-0.21999999999999997,0,1.1,0,0,13864
34484,202409,20.27,15.3857,7.44,0.75,0,3.93,39.0255161,14.383923849814915,17.7895,26.1506,4.42,4.44,2.310165165165165,3.4652477477477475,40.84084084084084,66.21621621621621,0.35219460602855635,9.0073,0.1073,0.35219460602855635,-1.099099099099099,66.66666666666667,15.29,1.64,0,6930130,3.93,6.66,2.72,0,0.83,1.8350264224303998,0,14003
34485,202409,26.47,32.1283,0,0,0,0,-8.0461429,-1639.9999999999998,14.4825,-1087.3288,-0.32,-0.32,6.8650213675213685,-100.40093750000001,-17.52136752136752,-17.52136752136752,93.6,2.2321,-1.0052,93.6,-17.6875,-6.837606837606838,-5.630000000000001,1.6,4.06,0,0,4.68,-0.82,0,4.88,0,0,14064
34486,202409,7.61,15.0405,0,4.97,0,0,0.8002553,-9.175257731958762,-58.997,-10.3098,-0.9299999999999999,-0.77,0,-19.533116883116882,0,0,0,5.1273,4.8613,0,-9.649350649350648,0,1.5300000000000011,7.43,0,19111400,0,0,-0.8899999999999999,0,0.52,0,0,14103
34492,202409,4.19,NULL,11.11,1.06,0,0.81,8.5060215,6.959706959706962,8.2718,9.0432,0.41000000000000003,0.5,NULL,NULL,9.156626506024097,11.325301204819276,0.7600732600732601,2.5157,0,0.7600732600732601,-0.78,12.048192771084336,4.58,0,0,4650100,0.81,4.15,0.38000000000000006,0,2.2699999999999996,0,0,14328
34493,202409,16.21,12.6995,0,0.79,0,0,10.2510064,-4.746723343960325,-6.5165,-1.6584,-0.44000000000000006,-0.37000000000000005,8.088853503184714,-34.32297297297297,-85.35031847133759,-80.89171974522293,0.055614594403117244,20.8376,0.2944,0.055614594403117244,9.486486486486488,-23.566878980891726,20.56,6.05,0,20058250,0,1.5699999999999998,-1.3399999999999999,0,1.63,0,0,14369
34494,202409,11.27,NULL,18.1,0.51,0,1.05,37.463575,1.2515139281388776,2.8121,5.3708,2.13,2.6900000000000004,NULL,NULL,0.5816680739281359,1.4354066985645935,2.1515946709729508,3.3838,0.7598,2.1515946709729508,6.141263940520445,2.5236889013978803,22.22,14.25,2.63,0,1.05,106.58999999999999,0.62,0,96.34000000000002,0,0,14370
34495,202409,0,NULL,0,0,0,5.31,19.6960921,11.691176470588237,26.9541,17.3707,1.91,1.9300000000000002,NULL,NULL,137.06896551724137,166.3793103448276,0.08529411764705884,3.7131,0.8319,0.08529411764705884,2.4455958549222796,166.3793103448276,5.91,0,4.92,3004200,5.31,1.1600000000000001,1.59,0,0.32,0,0,14389
34497,202409,72.71,76.3791,92.22,5.19,0,0.09,1.5994739,5.288461538461538,6.1417,6.2175,0.78,0.81,4.668649144254278,94.29518518518518,4.706601466992665,4.951100244498778,1.1236263736263736,7.0816,0.0083,1.1236263736263736,-0.1111111111111111,4.951100244498778,12.41,0,0.1,87600150,0.09,16.36,0.77,0,0.14,-0.1649246913947371,0,14428
34502,202409,9.92,NULL,0,0.6,0,0,9.3855516,-0.6887052341597797,-1.065,-0.8935,-0.19,-0.19,0,NULL,0,0,0,516.9679,0,0,0.42105263157894735,0,14.38,0,0,17550700,0,0,-0.15000000000000002,0,0.08,0,0,14813
34507,202409,97.37,90.4827,22.89,1.93,1.26,3.57,42.428478,6.995954146999327,8.1425,11.914,6.07,7.01,1.72413681402439,12.907660485021397,7.907774390243902,12.004573170731705,0.8846931894807822,6.4383,0,0.8846931894807822,-0.9828815977175464,13.35746951219512,50.95,0,0,11913750,3.57,52.480000000000004,4.15,0,7.529999999999999,0,0.2801120448179272,15146
34508,202409,7.19,7.21976,0,20.03,0,0,0.0444389,-5.919003115264798,-54.8272,-5.1395,-0.16,-0.16,0,-45.1235,0,0,0,14.4585,0,0,0.3125,0,0.3600000000000003,0,0,80809900,0,0,-0.19,0,0.08,0,0,15220
34509,202409,4.75,5.0095,0,0.45,0,0.01,25.3754855,-4.783244878612519e-17,0.0513,0.0609,-5.204170427930421e-18,-5.204170427930421e-18,250.475,-9.625933795546666e17,-0.000000000000026020852139652106,-0.000000000000026020852139652106,0.001838235294117647,2.8945,0.0299,0.001838235294117647,-4.99599318662967e16,-0.000000000000026020852139652106,10.52,0,0.32,4145300,0.01,0.02,-5.204170427930421e-18,0,0.02,0,0,15513
34510,202409,26.4,34.2376,0,3.4,3.64,0.09,16.1599367,0.1964636542239686,0.5699,4.326,0.6799999999999999,1,0.6777038796516232,34.2376,0.07917656373713382,0.8115597783056215,2.4813359528487227,3.4614,1.0139,2.4813359528487227,7.829999999999999,1.9794140934283455,7.76,6.85,1.01,4799400,0.09,50.519999999999996,0.04,0.096,0.26,0,2.2222222222222223,15653
34511,202409,6.37,6.0764,0,0,0,0,-2.4904556,-95.83333333333334,69.4645,-111.5376,-0.4600000000000001,-0.4600000000000001,23.370769230769227,-13.209565217391301,-176.92307692307693,-176.92307692307693,0.5416666666666667,6.7295,0,0.5416666666666667,0.6304347826086955,-176.92307692307693,-0.6799999999999997,0,0,3929000,0,0.26,-0.4600000000000001,0,0.14,0,0,15658
34512,202409,11.51,11.4015,32.42,0.39,0,0.26,21.4851282,0.842627013630731,1.188,2.484,0.71,0.73,1.3753317249698433,15.618493150684932,4.101326899879373,6.393244873341376,0.20545229244114,0.8547,0,0.20545229244114,-0.1506849315068493,8.805790108564535,29.33,0,0,13650000,0.26,8.29,0.34,0,0.46,-0.046883586406362976,0,15866
34519,202409,112.75,139.8131,43.65,2.15,0,0.26,5.275448,2.9792147806004623,4.925,5.9664,4.800000000000001,6.9399999999999995,1.8756788301583043,20.145979827089338,3.461228870405152,6.063858331097397,0.8607390300230946,11.8506,0.5352,0.8607390300230946,3.427953890489914,9.310437349074324,52.4,16.72,11.33,99340000,0.26,74.53999999999999,2.58,0,1.29,0.12090216638638837,0,16341
34522,202409,44550.17,41079.6989,80.49,11.94,0.43,15.1,101.8131028,5.257169774407813,14.8324,10.1342,758.1,824.16,18.94680231163752,49.84432500970686,25.53132610139473,37.853756180355695,0.20591056467374888,3.049,0.0008,0.20591056467374888,-4.210917782954766,38.01195483728138,3732.09,1.71,1.24,366562500,15.1,2168.16,553.56,177.7816,1772.64,0.5023730450091256,0.6423841059602649,17540
34523,202409,6.63,6.6187,7.47,0.67,0,1.61,17.864521,8.39622641509434,9.0138,12.163,1.1900000000000002,1.22,0.5666695205479452,5.425163934426229,7.61986301369863,10.445205479452055,1.1018867924528302,35.1633,0,1.1018867924528302,-0.00819672131147541,10.445205479452055,9.84,0,0,5518200,1.61,11.68,0.8899999999999999,0,0.21000000000000002,0.232245939675174,0,18612
34524,202409,5.11,5.1250389,27.89,1.02,0,0.37,10.1640131,3.4615384615384612,3.6771,4.0333,0.21000000000000002,0.22,0,23.295631363636364,0,0,0,7.1959,0.0275,0,0.090909090909091,0,5.03,0,0.14,4950000,0.37,0,0.18,0,0.060000000000000005,-7.735912408759136,0,19901
34532,202409,143.3,78.866,10.51,1.07,1.79,13.3,130.2046829,8.840784948411896,9.8226,13.1062,17.81,19.82,1.08810706401766,3.979112008072654,18.087748344370862,27.331677704194263,0.4887720008092252,9.8681,0,0.4887720008092252,-3.2507568113017156,27.345474613686534,133.45999999999998,0,0,10250000,13.3,72.48,13.11,2.5625,38.7,-1.71949521126761,0.18796992481203006,21199
34533,202409,8.91,9.129,0,0.84,0,0,10.1807692,-0.5718954248366014,-0.6798,-0.859,-0.09000000000000001,0.49,4.908064516129032,18.630612244897957,-3.7634408602150544,26.344086021505376,0.15196078431372548,35.6571,0.0223,0.15196078431372548,0.4489795918367347,26.344086021505376,10.59,0.24,0,10402755,0,1.8599999999999999,-0.07,0,0.4,0,0,21216
34536,202409,3.78,3.5026,11.09,0,0,0.66,-0.5491122,5.151515151515152,-119.9929,97.3708,0.76,1.11,0.40075514874141877,3.1554954954954955,3.8901601830663615,11.327231121281466,1.3242424242424244,0.7217,-3.6453,1.3242424242424244,-0.4324324324324324,12.700228832951947,-0.29000000000000004,1.03,0,5164700,0.66,8.74,0.34,0,1.66,-0.046946965591980486,0,21974
34543,202409,0.09,0.0772,2.83,0.01,0,1.61,903.395,0.16583747927031506,0.1777,0.6437,0.12,0.12,7.720000000000001,0.6433333333333334,299.9999999999999,1200,0.000552791597567717,66.0196,0,0.000552791597567717,-8.416666666666668,1200,18.07,0,0,200000,1.61,0.01,0.029999999999999992,0,0.03,0,0,22482
34544,202409,8.23,6.1118,0,4.25,0,0,4.5567655,-31.12033195020747,-16.6676,-14.9961,-0.7300000000000001,-0.7300000000000001,13.581777777777777,-8.372328767123285,-166.66666666666669,-162.22222222222226,0.18672199170124482,58.1763,0,0.18672199170124482,2.9041095890410955,-162.22222222222226,2.18,0,0,4251700,0,0.45,-0.7500000000000001,0,0.57,0,0,22508
34556,202409,42.03,59.7842,0,1.57,0,0,9.7537581,-1.8934188425713854,-4.6986,-0.4756,-0.21000000000000002,1.04,0.6179884225759769,57.48480769230769,-1.2817862311350012,-0.1343808145544759,1.477172087341579,1.9427,0.6141,1.477172087341579,15.144230769230768,1.0750465164358074,26.54,0,16.3,27452680,0,96.74,-1.2400000000000002,0,89.91,0,0,23869
34559,202409,88.92,241.5622,69.02,1.4,0,0.43,21.2441394,0.5533460141794917,2.0089,6.2713,14.42,18.16,6.603668671405139,13.301883259911893,3.499179879715692,14.133406232914162,0.15813591561473284,13.7057,2.6024,0.15813591561473284,8.405837004405285,49.644614543466375,63.65,0,165.64,29959963,0.43,36.58,1.28,0,13.709999999999999,0.6615570307785154,0,23995
34560,202409,70.02,136.1977,19.32,0.73,0,2.22,58.4730983,2.054794520547945,3.8013,5.6768,9.17,13.81,0.26226161133790343,9.862251991310645,0.6989909882153587,1.5924670723253487,2.9396581003056714,12.5793,0.6922,2.9396581003056714,4.7487328023171615,2.659246707232535,95.49,56.95,9.14,16330357,2.22,519.3199999999999,3.63,0,291.23,12.481433224755854,0,24367
34561,202409,9.25,38.61,0,1.5,0,0,1.2361745,-0.5328166626301767,-3.488,11.8617,4.300000000000001,4.34,0.8094339622641509,8.896313364055299,-0.46121593291404606,-0.272536687631027,1.1552434003390653,1.1303,4.8637,1.1552434003390653,6.764976958525346,9.09853249475891,6.18,0,30.05,49980000,0,47.7,-0.21999999999999997,0,0.11000000000000001,0,0,24399
34562,202409,27.02,28.5804,21.25,0.42,0,0.85,43.2349903,1.273100616016427,1.9586,2.1683,1.07,1.79,2.4220677966101696,15.966703910614525,7.881355932203389,15.084745762711863,0.161533196440794,8.7821,0,0.161533196440794,-0.6871508379888268,15.169491525423728,64.69,0,0,14962935,0.85,11.8,0.9299999999999999,0,0.39,1.2754680616740082,0,24481
34567,202409,5.12,5.7417007,18.39,1.02,0,0.9,16.1877616,4.5101088646967336,5.5405,5.7588,0.36000000000000004,0.36000000000000004,10.632779074074074,15.949168611111109,53.703703703703695,66.66666666666667,0.08398133748055989,0.2521,0.261,0.08398133748055989,3.5555555555555554,66.66666666666667,5,0,1.31,3092000,0.9,0.54,0.29,0,0.05,0,0,24636
34568,202409,7.58,11.3395868,2.65,0.3,0,9.73,86.4707483,6.236371565634541,11.2472,11.624,4.55,4.61,0.594317966457023,2.4597802169197394,14.9895178197065,19.444444444444446,0.4160488443087659,4.6433,0.5436,0.4160488443087659,-1.0021691973969638,24.161425576519914,25.42,13.78,0.04,2940000,9.73,19.080000000000002,2.8600000000000003,0,0.27,0,0,24710
34575,202409,9.84,12.1495,16.04,0.46,0,15.34,532.34,-18.066884176182707,2.8823,1.7812,-4.619999999999999,-4.609999999999999,0,-2.6354663774403475,0,0,0,9.8401,0.148,0,-0.6030368763557484,0,21.29,1.15,2,400000,15.34,0,-4.43,0,0.6499999999999999,-0.03479836651352729,0,24820
34585,202409,18.72,21.7118,0,0,0,0,-5.8624545,-0.685785536159601,3.4457,0.1574,0.06,1.09,17.2315873015873,19.919082568807337,-17.46031746031746,66.66666666666666,0.03927680798004988,3.7051,-0.4647,0.03927680798004988,2.7522935779816513,86.5079365079365,-6.449999999999999,0,3,11000000,0,1.26,-0.22,0,0.1,0,0,26015
34586,202409,13.68,39.9594,5.24,0.31,0,1.4,23.9083509,3.563139931740615,5.7977,9.0694,6.4399999999999995,6.45,5.799622641509434,6.195255813953488,37.88098693759071,51.088534107402026,0.09406143344709897,937.8129,0.6703,0.09406143344709897,4.525581395348837,93.61393323657475,43.59,29.22,0,18669575,1.4,6.89,2.6100000000000003,0,0.11,0.13947884561501822,0,26112
34587,202409,66.32,59.5221,53.68,4.33,1.58,1.18,14.6311366,7.85175879396985,8.0941,11.4638,1.75,1.75,21.883125000000003,34.01262857142857,45.95588235294118,63.97058823529412,0.1708542713567839,20.5356,0,0.1708542713567839,-3.8857142857142857,64.33823529411765,15.32,0,0,10473447,1.18,2.7199999999999998,1.25,0,0.27,-0.9352253475434655,0.8474576271186441,26625
34588,202409,42.43,42.4179,0,6.85,0,0,11.8806257,-1.2931034482758623,-1.5136,-1.4781,-0.09000000000000001,-0.09000000000000001,42.4179,-471.31,-9.000000000000002,-9.000000000000002,0.14367816091954022,5.9682,0,0.14367816091954022,0.1111111111111111,-9.000000000000002,6.1899999999999995,0,0,5210500,0,1,-0.09000000000000001,0,0.08,0,0,26630
34589,202409,17.8,46.193,24.38,0.21,0,0.08,9.1108022,3.1302170283806343,-242.2078,25.7419,0.75,2.1300000000000003,0,21.686854460093894,0,0,0,0.2217,-0.8896,0,-0.05633802816901407,0,-0.3099999999999996,0.27,0,91295775,0.08,0,0.75,0,0.15,-0.2539719002083444,0,26837
34601,202409,378.7,816.4091,0,31.26,0,0,8.6525,-0.10025235938742365,-7.159,6.8212,32.33,103.8,1.4986307983185565,7.865212909441233,-0.15970042403216056,12.765020100225783,0.6277526186607668,0.6657,37.6966,0.6277526186607668,4.216859344894027,19.05391266038879,12.11,130.77,325.87,14000000,0,544.77,-0.870000000000001,0,125.10999999999999,0,0,27360
34602,202409,39.13,58.7004,0,0.53,0,0,25.4332728,-2.9986522911051217,-4.7814,-2.4699,-2.2800000000000002,2.7699999999999996,1.661018675721562,21.191480144404338,-10.073571024335031,4.301075268817204,0.29767520215633425,3.523,0.2432,0.29767520215633425,6.386281588447654,7.838143746462929,74.49000000000001,5.94,12.17,29286400,0,35.34,-3.5600000000000005,0,18.05,0,0,27437
34603,202409,101.39,161.433,66.96,0.64,0,0.79,82.8503827,0.5416922465783104,0.9493,5.4175,13.04,28.12,0.5323605065294814,5.740860597439545,0.4946576968737631,5.718242975860703,1.095085045682713,4.7215,0.5146,1.095085045682713,2.1351351351351346,9.273182957393482,158.8,54.65,27.06,19166749,0.79,265.46000000000004,1.4999999999999996,0,189.04,-0.8131216589744351,0,27530
34604,202409,41.95,117.0621,2.29,3.88,0,14.49,8.5694752,17.131884600974146,169.1047,45.573,39.41,39.45,2.2200284468044753,2.9673536121673,34.686136923952205,63.00018964536317,0.49391157736980146,2.4983,6.9776,0.49391157736980146,1.9039290240811155,74.8150957709084,10.809999999999999,0,75.43,12615300,14.49,52.730000000000004,18.29,0,0.2,-0.01495940752854102,0,27576
34605,202409,112.89,1060.7954,0,0,0,0,-42.7028161,-14.416594987097678,119.4293,-13.0478,-80.76,13.72,16.23749272922088,77.31744897959183,-220.6337058013164,-75.99877544772693,0.06534176151707306,0.1076,-6.7207,0.06534176151707306,69.0896501457726,21.001071483238942,-141.5,215.12,735.82,33134700,0,65.33,-144.14000000000001,0,56.5,0,0,27662
34608,202409,10.81,40.8747142,309,0.18,0,0.02,34.5953011,0.03880104762828596,0.0767,0.0794,0.07,0.52,4.561910066964285,78.60521961538461,0.4464285714285714,5.691964285714286,0.08691434668736056,6.901,0.4969,0.08691434668736056,57.63461538461538,5.803571428571428,60.5,15.03,15.03,17484900,0.02,8.96,0.04,0,0.14,0,0,27874
34632,202409,63.25,63.098262,0,1.62,0,0.01,15.6234088,0.24549918166939488,0.2505,0.3229,0.030000000000000054,0.06000000000000001,10.694620677966101,1051.6376999999998,0.5084745762711874,1.016949152542373,0.48281505728314233,3.7076,0,0.48281505728314233,-2.4999999999999996,1.016949152542373,8.979999999999999,0,0,24950000,0.01,5.8999999999999995,0.030000000000000054,0,0.13,0,0,33252
34643,202409,152.74,244.2355,37.95,3.7,0,6.85,70.2074976,2.8953939329543648,10.7794,11.3702,17.39,19.11,0.8976936082625795,12.780507587650446,2.0031609512257877,3.2528393428161877,1.4454125272273284,4.9053,2.0178,1.4454125272273284,5.328100470957614,7.023927665674274,50.49000000000001,91.18,10.7,5875730,6.85,272.07,5.45,0,238.71,0.9758379145238523,0,35008
34652,202409,66.37,578.8932,0,0,0,0,-697.6783699,-9.102118596569893,7.2789,7.429,-5.010000000000001,-4.989999999999999,87.18271084337348,-116.0106613226453,-244.57831325301208,-260.3915662650602,0.0372155587938572,0.0277,-0.6977,0.0372155587938572,-30.346693386773552,-75.15060240963854,-223.17,15,140.71,3188474,0,6.640000000000001,-16.240000000000002,0,0.6799999999999999,0,0,36889
34655,202409,1326.01,1382.6047,27.02,5.74,2.17,5.98,28.1488174,14.151405912040374,21.2456,27.6575,74.64,93.38999999999999,3.4608377972465583,14.804633258378844,12.282853566958698,22.152690863579476,1.1521268925739006,1.3034,0.1208,1.1521268925739006,0.25013384730699223,23.376720901126404,230.96999999999997,10.18,17.71,82054823,5.98,399.5,49.07,20.5125,149.86,0,0.5852842809364548,37434
34659,202409,31.07,28.5943,17.66,10.88,0,2.22,3.6015589,58.4717607973422,61.5735,90.7487,2.63,2.67,8.963730407523512,10.709475655430712,55.172413793103445,78.68338557993731,1.0598006644518272,24.0034,0.0144,1.0598006644518272,-0.9288389513108615,83.69905956112854,2.8599999999999994,0.04,0,7926462,2.22,3.19,1.76,0,0.35000000000000003,3.6873974645786745,0,40448
34660,202409,5.71,31.2505,0,1.68,0,0,2.0798715,-3.085410706988149,-44.6403,-1.9362,-0.57,0.8700000000000001,3.2283574380165287,35.92011494252873,-15.599173553719009,-10.950413223140497,0.19779321618308132,1.6601,7.5997,0.19779321618308132,29.356321839080458,8.987603305785125,3.389999999999999,7.03,18.75,16308700,0,9.68,-1.51,0,4.56,0,0,40513
34661,202409,4.88,60.153,0,0,0,0,-4.4070479,-0.7983394539358134,8.6379,-0.989,-0.5,-0.33999999999999997,0,-176.92058823529413,0,0,0,0.1494,-9.7301,0,-162.55882352941177,0,-5.770000000000001,48.16,7.94,13082000,0,0,-0.5,0,0.04,0,0,40566
34664,202409,15474.55,16030.3,78.54,38.73,0,8.24,16.7109996,11.05040555549323,49.3042,36.3068,332.2,355.66999999999996,6.656437896555161,45.07071161469902,8.18024781583231,11.855545958874531,1.3508643997442138,1.5109,1.2853,1.3508643997442138,1.051620884527793,14.768876856127298,399.56,5.95,507.62,239104035,8.24,2408.24,197,0,1760.14,4.225813384113167,0,41218
